cid,user_id,device,session_count,media,date_time,page
1407448744.1538439540,14186,desktop,7,cpc,2019-11-06 14:44:14,/prod/prod_id_14/
1407471747.1543153340,14189,desktop,1,organic,2017-12-20 19:58:09,/prod/prod_id_6/
1407471747.1543153340,14189,desktop,1,organic,2017-12-20 19:58:21,/prod/prod_id_2/
1407471747.1543153340,14189,desktop,1,organic,2017-12-20 19:58:45,/prod/prod_id_1/
1407471747.1543153340,14189,desktop,1,organic,2017-12-20 20:05:07,/
1407471747.1543153340,14189,desktop,2,cpc,2018-01-18 12:19:54,/prod/prod_id_12/
1407471747.1543153340,14189,desktop,2,cpc,2018-01-18 12:31:29,/prod/prod_id_6/
1407471747.1543153340,14189,desktop,2,cpc,2018-01-18 12:31:46,/prod/prod_id_12/
1407471747.1543153340,14189,desktop,2,cpc,2018-01-18 12:31:56,/cart/
1408831883.1541596540,,desktop,1,organic,2018-10-21 15:13:20,/prod/prod_id_5/
1408831883.1541596540,,desktop,1,organic,2018-10-21 15:32:46,/prod/prod_id_6/?sys=abc123
1408831883.1541596540,,desktop,2,organic,2019-01-25 00:35:44,/prod/prod_id_1/
1408831883.1541596540,,desktop,2,organic,2019-01-25 00:36:11,/special/diet/
1408831883.1541596540,,desktop,2,organic,2019-01-25 00:36:27,/prod/prod_id_5/
1408831883.1541596540,,desktop,2,organic,2019-01-25 00:37:07,/cart/
1408831883.1541596540,,desktop,2,organic,2019-01-25 00:38:17,/thank_you/
1409161916.1542792940,14266,desktop,1,(none),2018-12-06 11:54:50,/prod/prod_id_14/
1409161916.1542792940,14266,desktop,2,organic,2019-01-08 18:05:51,/
1409161916.1542792940,14266,desktop,2,organic,2019-01-08 18:05:57,/
1409161916.1542792940,14266,desktop,2,organic,2019-01-08 18:06:01,/prod/prod_id_1/
1409161916.1542792940,14266,desktop,2,organic,2019-01-08 18:06:22,/
1409161916.1542792940,14266,desktop,2,organic,2019-01-08 18:06:27,/prod/prod_id_2/
1409161916.1542792940,14266,desktop,3,cpc,2019-03-01 18:01:20,/prod/prod_id_2/
1409401940.1546264140,14284,desktop,1,cpc,2018-09-20 11:04:30,/prod/prod_id_10/
1409401940.1546264140,14284,desktop,1,cpc,2018-09-20 11:04:50,/prod/prod_id_12/
1409401940.1546264140,14284,desktop,1,cpc,2018-09-20 11:05:06,/prod/prod_id_13/
1409401940.1546264140,14284,desktop,1,cpc,2018-09-20 11:05:32,/prod/prod_id_2/?sys=abc123
1409401940.1546264140,14284,desktop,1,cpc,2018-09-20 11:07:34,/prod/prod_id_12/
1409401940.1546264140,14284,desktop,1,cpc,2018-09-20 11:07:54,/cart/
1409401940.1546264140,14284,desktop,2,(none),2018-11-21 17:55:02,/prod/prod_id_4/?sys=abc123
1409401940.1546264140,14284,desktop,2,(none),2018-11-21 17:55:31,/prod/prod_id_1/
1409401940.1546264140,14284,desktop,2,(none),2018-11-21 17:55:44,/prod/prod_id_8/
1409401940.1546264140,14284,desktop,3,organic,2019-02-20 18:31:04,/
1409401940.1546264140,14284,desktop,3,organic,2019-02-20 18:31:08,/prod/prod_id_15/
1409401940.1546264140,14284,desktop,3,organic,2019-02-20 18:31:20,/prod/prod_id_5/
1409401940.1546264140,14284,desktop,3,organic,2019-02-20 18:38:00,/prod/prod_id_2/
1409401940.1546264140,14284,desktop,4,referral,2019-02-20 21:10:03,/prod/prod_id_5/?sys=abc123
1409401940.1546264140,14284,desktop,4,referral,2019-02-20 21:25:43,/prod/prod_id_5/
1409401940.1546264140,14284,desktop,5,organic,2019-02-22 22:33:30,/prod/prod_id_5/
1409591959.1542201840,14415,desktop,1,cpc,2017-11-24 15:58:29,/prod/prod_id_14/
1409591959.1542201840,14415,desktop,2,cpc,2017-12-29 12:48:47,/prod/prod_id_12/?sys=abc123
1409591959.1542201840,14415,desktop,3,organic,2018-01-19 14:04:46,/prod/prod_id_6/
1409591959.1542201840,14415,desktop,3,organic,2018-01-19 14:06:57,/prod/prod_id_10/
1409591959.1542201840,14415,desktop,3,organic,2018-01-19 14:07:16,/prod/prod_id_14/
1409591959.1542201840,14415,desktop,3,organic,2018-01-19 14:10:19,/prod/prod_id_1/
1409591959.1542201840,14415,desktop,3,organic,2018-01-19 14:10:41,/special/stress/
1409591959.1542201840,14415,desktop,3,organic,2018-01-19 14:11:52,/cart/
1409591959.1542201840,14415,desktop,3,organic,2018-01-19 14:12:53,/thank_you/
1454236587.1542348510,16816,mobile,1,organic,2017-12-15 06:37:41,/prod/prod_id_10/
1454236587.1542348510,16816,mobile,2,organic,2018-01-13 08:54:59,/prod/prod_id_8/
1454236587.1542348510,16816,mobile,3,organic,2018-01-15 18:58:06,/prod/prod_id_3/
1454236587.1542348510,16816,mobile,3,organic,2018-01-15 18:58:34,/prod/prod_id_8/
1454236587.1542348510,16816,mobile,3,organic,2018-01-15 18:58:47,/prod/prod_id_8/
1454236587.1542348510,16816,mobile,3,organic,2018-01-15 18:59:02,/prod/prod_id_7/
1454236587.1542348510,16816,mobile,3,organic,2018-01-15 18:59:12,/cart/
1454236587.1542348510,16816,mobile,3,organic,2018-01-15 18:59:42,/thank_you/
1454236587.1542348510,16816,mobile,4,organic,2018-01-15 23:21:43,/prod/prod_id_7/
1454236587.1542348510,16816,mobile,5,email,2018-03-07 18:29:39,/prod/prod_id_8/
1454236587.1542348510,16816,mobile,6,email,2018-03-11 10:21:30,/prod/prod_id_8/
1454236587.1542348510,16816,mobile,8,email,2018-03-14 06:54:01,/prod/prod_id_8/
1454236587.1542348510,16816,mobile,9,email,2018-03-19 17:49:30,/prod/prod_id_7/
1454236587.1542348510,16816,mobile,10,email,2018-03-23 22:11:09,/prod/prod_id_7/
1454236587.1542348510,16816,mobile,11,organic,2018-04-10 20:40:29,/prod/prod_id_3/
1454236587.1542348510,16816,mobile,11,organic,2018-04-10 20:43:25,/prod/prod_id_4/
1454236587.1542348510,16816,mobile,12,organic,2018-04-13 13:07:25,/prod/prod_id_6/
1454236587.1542348510,16816,mobile,12,organic,2018-04-13 13:27:00,/prod/prod_id_3/?sys=abc123
1454236587.1542348510,16816,mobile,13,email,2018-04-19 19:18:27,/prod/prod_id_3/
1454236587.1542348510,16816,mobile,14,cpc,2018-05-17 23:45:33,/prod/prod_id_7/
1454236587.1542348510,16816,mobile,14,cpc,2018-05-17 23:46:09,/prod/prod_id_2/?sys=abc123
1454236587.1542348510,16816,mobile,14,cpc,2018-05-17 23:46:27,/prod/prod_id_2/
1454236587.1542348510,16816,mobile,14,cpc,2018-05-17 23:46:42,/prod/prod_id_8/
1454236587.1542348510,16816,mobile,14,cpc,2018-05-17 23:46:52,/cart/
1454236587.1542348510,16816,mobile,14,cpc,2018-05-17 23:47:22,/thank_you/
1454236587.1542348510,16816,mobile,15,email,2018-06-14 23:13:54,/prod/prod_id_6/
1454236587.1542348510,16816,mobile,15,email,2018-06-14 23:14:41,/prod/prod_id_12/
1454236587.1542348510,16816,mobile,15,email,2018-06-14 23:14:54,/prod/prod_id_9/
1454236587.1542348510,16816,mobile,15,email,2018-06-14 23:15:24,/prod/prod_id_9/?sys=abc123
1500192019.1508382450,14441,mobile,1,cpc,2018-10-04 08:13:29,/prod/prod_id_15/
1500192019.1508382450,14441,mobile,1,cpc,2018-10-04 08:13:51,/special/stress/
1500192019.1508382450,14441,mobile,1,cpc,2018-10-04 08:13:56,/prod/prod_id_2/
1500192019.1508382450,14441,mobile,1,cpc,2018-10-04 08:14:08,/prod/prod_id_13/
1500192019.1508382450,14441,mobile,1,cpc,2018-10-04 08:14:30,/prod/prod_id_4/
1500192019.1508382450,14441,mobile,2,organic,2018-11-27 21:18:38,/prod/prod_id_4/
1500192019.1508382450,14441,mobile,2,organic,2018-11-27 21:18:48,/prod/prod_id_2/
1500192019.1508382450,14441,mobile,3,organic,2019-01-10 21:19:26,/prod/prod_id_13/
1500192019.1508382450,14441,mobile,3,organic,2019-01-10 21:19:31,/prod/prod_id_13/
1500192019.1508382450,14441,mobile,3,organic,2019-01-10 21:21:07,/prod/prod_id_4/
1500192019.1508382450,14441,mobile,3,organic,2019-01-10 21:44:49,/prod/prod_id_13/?sys=abc123
1500192019.1508382450,14441,mobile,3,organic,2019-01-10 21:45:27,/prod/prod_id_4/
1500192019.1508382450,14441,mobile,3,organic,2019-01-10 21:47:27,/cart/
1500905090.1513669150,,mobile,1,(none),2017-04-06 09:10:25,/prod/prod_id_13/
1500905090.1513669150,,mobile,1,(none),2017-04-06 09:12:24,/prod/prod_id_13/
1500905090.1513669150,,mobile,2,organic,2017-04-17 09:22:24,/prod/prod_id_6/
1500905090.1513669150,,mobile,3,cpc,2017-06-22 08:58:56,/prod/prod_id_4/
1500905090.1513669150,,mobile,3,cpc,2017-06-22 09:01:11,/prod/prod_id_2/
1500905090.1513669150,,mobile,5,organic,2017-07-04 09:01:06,/prod/prod_id_13/?sys=abc123
1500905090.1513669150,,mobile,5,organic,2017-07-04 09:14:53,/prod/prod_id_1/
1500905090.1513669150,,mobile,5,organic,2017-07-04 09:17:46,/prod/prod_id_1/
1500905090.1513669150,,mobile,5,organic,2017-07-04 09:17:56,/cart/
1500905090.1513669150,,mobile,6,(none),2018-07-11 09:18:48,/prod/prod_id_5/
1500905090.1513669150,,mobile,7,(none),2018-07-20 09:15:44,/prod/prod_id_4/
1500905090.1513669150,,mobile,7,(none),2018-07-20 09:18:22,/prod/prod_id_2/?sys=abc123
1500905090.1513669150,,mobile,7,(none),2018-07-20 09:18:51,/prod/prod_id_13/?sys=abc123
1500905090.1513669150,,mobile,8,(none),2018-07-21 12:17:06,/prod/prod_id_14/?sys=abc123
1501293129.1527838650,14476,mobile,1,cpc,2018-11-24 14:38:41,/prod/prod_id_11/?sys=abc123
1501293129.1527838650,14476,mobile,1,cpc,2018-11-24 14:38:55,/
1501293129.1527838650,14476,mobile,1,cpc,2018-11-24 14:39:10,/prod/prod_id_5/
1501293129.1527838650,14476,mobile,1,cpc,2018-11-24 14:39:18,/prod/prod_id_11/
1501293129.1527838650,14476,mobile,1,cpc,2018-11-24 14:39:38,/cart/
1501293129.1527838650,14476,mobile,1,cpc,2018-11-24 14:39:48,/thank_you/
1501293129.1527838650,14476,mobile,2,organic,2019-02-26 20:11:01,/prod/prod_id_1/
1501343134.1544761950,14486,desktop,1,referral,2017-01-06 16:03:21,/prod/prod_id_3/?sys=abc123
1501343134.1544761950,14486,desktop,2,referral,2017-04-04 18:08:39,/
1501343134.1544761950,14486,desktop,2,referral,2017-04-04 18:08:45,/prod/prod_id_14/?sys=abc123
1501343134.1544761950,14486,desktop,3,organic,2017-06-19 17:02:09,/prod/prod_id_12/
1501343134.1544761950,14486,desktop,3,organic,2017-06-19 17:02:49,/prod/prod_id_14/
1501343134.1544761950,14486,desktop,3,organic,2017-06-19 17:03:39,/prod/prod_id_12/
1501343134.1544761950,14486,desktop,4,email,2017-08-07 13:01:48,/prod/prod_id_8/
1501343134.1544761950,14486,desktop,5,email,2018-07-18 13:07:45,/prod/prod_id_5/
1501343134.1544761950,14486,desktop,5,email,2018-07-18 13:09:52,/prod/prod_id_11/
1501343134.1544761950,14486,desktop,5,email,2018-07-18 13:10:11,/prod/prod_id_7/
1501343134.1544761950,14486,desktop,5,email,2018-07-18 13:10:22,/prod/prod_id_2/
1501343134.1544761950,14486,desktop,6,organic,2018-09-20 17:06:46,/prod/prod_id_2/
1501343134.1544761950,14486,desktop,7,cpc,2019-01-21 13:01:05,/prod/prod_id_6/
1501343134.1544761950,14486,desktop,8,cpc,2019-02-13 13:00:31,/prod/prod_id_5/
1502308230.1527692150,14590,mobile,1,organic,2017-11-05 13:02:48,/prod/prod_id_6/?sys=abc123
1502308230.1527692150,14590,mobile,1,organic,2017-11-05 13:02:53,/prod/prod_id_12/
1502308230.1527692150,14590,mobile,1,organic,2017-11-05 13:02:57,/prod/prod_id_8/
1502308230.1527692150,14590,mobile,1,organic,2017-11-05 13:03:09,/prod/prod_id_5/
1502308230.1527692150,14590,mobile,1,organic,2017-11-05 13:03:26,/prod/prod_id_11/
1502308230.1527692150,14590,mobile,1,organic,2017-11-05 13:03:36,/cart/
1502308230.1527692150,14590,mobile,2,cpc,2017-11-06 22:06:40,/prod/prod_id_6/
1502308230.1527692150,14590,mobile,2,cpc,2017-11-06 22:06:46,/
1502308230.1527692150,14590,mobile,2,cpc,2017-11-06 22:07:00,/prod/prod_id_1/?sys=abc123
1502308230.1527692150,14590,mobile,2,cpc,2017-11-06 22:08:36,/prod/prod_id_2/
1502308230.1527692150,14590,mobile,2,cpc,2017-11-06 22:37:59,/prod/prod_id_12/
1502308230.1527692150,14590,mobile,2,cpc,2017-11-06 22:45:08,/prod/prod_id_8/?sys=abc123
1502308230.1527692150,14590,mobile,3,organic,2017-11-07 23:26:43,/prod/prod_id_5/
1502308230.1527692150,14590,mobile,3,organic,2017-11-07 23:29:32,/prod/prod_id_11/?sys=abc123
1502308230.1527692150,14590,mobile,3,organic,2017-11-07 23:29:39,/prod/prod_id_1/?sys=abc123
1502308230.1527692150,14590,mobile,3,organic,2017-11-07 23:29:51,/prod/prod_id_9/?sys=abc123
1502308230.1527692150,14590,mobile,4,referral,2017-11-09 10:08:31,/prod/prod_id_1/
1502308230.1527692150,14590,mobile,4,referral,2017-11-09 10:09:14,/
1502371237.1496361750,,desktop,1,organic,2017-12-19 14:46:39,/prod/prod_id_13/
1502371237.1496361750,,desktop,2,organic,2018-02-26 09:54:53,/prod/prod_id_4/
1502371237.1496361750,,desktop,3,organic,2018-03-15 10:35:13,/prod/prod_id_15/
1502371237.1496361750,,desktop,4,organic,2018-03-22 09:52:41,/prod/prod_id_5/
1502371237.1496361750,,desktop,5,(none),2018-07-13 16:23:51,/prod/prod_id_5/
1502371237.1496361750,,desktop,6,referral,2018-08-10 17:33:33,/prod/prod_id_13/
1502371237.1496361750,,desktop,6,referral,2018-08-10 17:59:32,/prod/prod_id_13/
1502371237.1496361750,,desktop,7,(none),2018-09-07 19:00:33,/prod/prod_id_10/
1502371237.1496361750,,desktop,8,cpc,2018-10-24 09:37:30,/prod/prod_id_4/
1502371237.1496361750,,desktop,9,organic,2018-11-02 16:51:06,/prod/prod_id_4/
1503524352.1542790150,14603,desktop,1,organic,2017-02-20 16:02:14,/prod/prod_id_13/
1503524352.1542790150,14603,desktop,2,organic,2017-03-11 16:32:18,/prod/prod_id_12/
1503524352.1542790150,14603,desktop,3,cpc,2017-04-21 11:41:34,/prod/prod_id_11/
1503524352.1542790150,14603,desktop,3,cpc,2017-04-21 11:41:48,/prod/prod_id_10/
1503524352.1542790150,14603,desktop,3,cpc,2017-04-21 11:49:02,/prod/prod_id_13/
1504001400.1543815850,14639,desktop,1,organic,2018-12-21 13:12:20,/
1504001400.1543815850,14639,desktop,1,organic,2018-12-21 13:12:36,/special/diet/
1504001400.1543815850,14639,desktop,1,organic,2018-12-21 13:12:41,/prod/prod_id_2/
1504001400.1543815850,14639,desktop,1,organic,2018-12-21 13:13:31,/special/diet/
1504001400.1543815850,14639,desktop,1,organic,2018-12-21 13:13:33,/
1504001400.1543815850,14639,desktop,2,cpc,2019-04-10 16:13:39,/special/diet/
1505431543.1513050550,14761,desktop,1,organic,2019-11-18 11:50:53,/
1505431543.1513050550,14761,desktop,1,organic,2019-11-18 11:54:48,/special/diet/
1505431543.1513050550,14761,desktop,1,organic,2019-11-18 11:54:52,/special/diet/
1505431543.1513050550,14761,desktop,1,organic,2019-11-18 11:55:14,/prod/prod_id_12/
1505431543.1513050550,14761,desktop,1,organic,2019-11-18 11:55:38,/special/diet/
1505431543.1513050550,14761,desktop,1,organic,2019-11-18 11:55:42,/special/diet/
1505431543.1513050550,14761,desktop,1,organic,2019-11-18 11:56:05,/prod/prod_id_1/
1505431543.1513050550,14761,desktop,1,organic,2019-11-18 11:56:16,/prod/prod_id_5/
1505432543.1501669350,,desktop,1,organic,2018-12-19 10:17:00,/prod/prod_id_1/
1505432543.1501669350,,desktop,1,organic,2018-12-19 10:17:40,/cart/
1505432543.1501669350,,desktop,1,organic,2018-12-19 10:17:59,/thank_you/
1505432543.1501669350,,desktop,2,organic,2018-12-25 17:45:54,/prod/prod_id_1/
1505432543.1501669350,,desktop,3,organic,2019-02-01 21:07:42,/prod/prod_id_1/
1505432543.1501669350,,desktop,4,referral,2019-02-06 16:12:53,/prod/prod_id_13/
1505432543.1501669350,,desktop,4,referral,2019-02-06 16:27:26,/prod/prod_id_1/
1505432543.1501669350,,desktop,4,referral,2019-02-06 16:27:52,/prod/prod_id_13/?sys=abc123
1505432543.1501669350,,desktop,4,referral,2019-02-06 16:29:57,/prod/prod_id_1/?sys=abc123
1505432543.1501669350,,desktop,4,referral,2019-02-06 16:32:30,/prod/prod_id_13/
1505432543.1501669350,,desktop,4,referral,2019-02-06 16:35:00,/prod/prod_id_1/
1505881588.1391075320,,mobile,1,cpc,2018-12-10 18:51:19,/prod/prod_id_1/
1505919591.1499680750,14826,mobile,5,organic,2018-03-14 00:22:57,/prod/prod_id_6/
1505919591.1499680750,14826,mobile,5,organic,2018-03-14 00:23:15,/
1505919591.1499680750,14826,mobile,6,organic,2018-07-09 14:48:12,/
1505919591.1499680750,14826,mobile,7,organic,2018-07-10 13:20:28,/
1505919591.1499680750,14826,mobile,7,organic,2018-07-10 13:36:15,/special/diet/
1505919591.1499680750,14826,mobile,7,organic,2018-07-10 13:37:09,/prod/prod_id_1/?sys=abc123
1505919591.1499680750,14826,mobile,8,organic,2018-07-17 12:26:53,/prod/prod_id_10/
1505919591.1499680750,14826,mobile,8,organic,2018-07-17 12:27:07,/prod/prod_id_2/
1505919591.1499680750,14826,mobile,8,organic,2018-07-17 12:27:09,/prod/prod_id_3/
1505919591.1499680750,14826,mobile,8,organic,2018-07-17 12:27:16,/prod/prod_id_2/
1505919591.1499680750,14826,mobile,8,organic,2018-07-17 12:27:37,/prod/prod_id_11/
1505919591.1499680750,14826,mobile,8,organic,2018-07-17 12:27:48,/prod/prod_id_2/
1505919591.1499680750,14826,mobile,8,organic,2018-07-17 12:28:08,/prod/prod_id_1/
1505919591.1499680750,14826,mobile,8,organic,2018-07-17 12:30:27,/special/stress/
1505919591.1499680750,14826,mobile,8,organic,2018-07-17 12:30:37,/cart/
1505919591.1499680750,14826,mobile,8,organic,2018-07-17 12:30:47,/thank_you/
1505919591.1499680750,14826,mobile,9,organic,2018-07-18 14:20:57,/special/stress/
1505919591.1499680750,14826,mobile,10,organic,2018-07-23 13:27:46,/
1505919591.1499680750,14826,mobile,11,referral,2018-07-30 17:38:28,/
1505919591.1499680750,14826,mobile,11,referral,2018-07-30 17:38:39,/special/diet/
1505919591.1499680750,14826,mobile,12,cpc,2018-08-06 22:34:21,/
1505919591.1499680750,14826,mobile,12,cpc,2018-08-06 22:38:04,/prod/prod_id_2/
1505919591.1499680750,14826,mobile,12,cpc,2018-08-06 22:38:17,/prod/prod_id_1/
1505919591.1499680750,14826,mobile,12,cpc,2018-08-06 22:39:41,/
1505919592.1499680750,,mobile,9,organic,2018-08-07 07:28:44,/prod/prod_id_1/
1505919592.1499680750,,mobile,9,organic,2018-08-07 07:43:33,/prod/prod_id_5/
1505919592.1499680750,,mobile,10,organic,2018-08-15 06:51:36,/
1505919592.1499680750,,mobile,10,organic,2018-08-15 06:52:34,/prod/prod_id_10/?sys=abc123
1505919592.1499680750,,mobile,10,organic,2018-08-15 06:53:11,/prod/prod_id_10/
1505919592.1499680750,,mobile,10,organic,2018-08-15 06:53:20,/prod/prod_id_1/
1505919592.1499680750,,mobile,10,organic,2018-08-15 06:53:27,/prod/prod_id_5/?sys=abc123
1505919592.1499680750,,mobile,10,organic,2018-08-15 06:54:09,/prod/prod_id_1/
1505919592.1499680750,,mobile,10,organic,2018-08-15 06:54:13,/prod/prod_id_10/
1505919592.1499680750,,mobile,10,organic,2018-08-15 06:54:25,/prod/prod_id_1/?sys=abc123
1505919592.1499680750,,mobile,10,organic,2018-08-15 06:54:31,/prod/prod_id_5/
1505919592.1499680750,,mobile,10,organic,2018-08-15 07:17:49,/
1505919592.1499680750,,mobile,10,organic,2018-08-15 07:18:01,/prod/prod_id_2/
1505919592.1499680750,,mobile,10,organic,2018-08-15 07:18:09,/prod/prod_id_3/?sys=abc123
1505919592.1499680750,,mobile,10,organic,2018-08-15 07:18:14,/prod/prod_id_2/
1505919592.1499680750,,mobile,10,organic,2018-08-15 07:18:24,/cart/
1505919592.1499680750,,mobile,10,organic,2018-08-15 07:18:54,/thank_you/
1505919592.1499680750,,mobile,10,organic,2018-08-15 07:18:58,/special/diet/
1505919592.1499680750,,mobile,11,cpc,2018-08-15 20:24:49,/special/diet/
1505919592.1499680750,,mobile,12,cpc,2018-08-16 10:32:32,/
1506241624.1497413850,14854,desktop,1,cpc,2018-12-23 08:04:20,/prod/prod_id_5/
1506241624.1497413850,14854,desktop,1,cpc,2018-12-23 08:06:41,/prod/prod_id_2/
1506241624.1497413850,14854,desktop,2,organic,2018-12-23 22:44:23,/prod/prod_id_15/?sys=abc123
1506241624.1497413850,14854,desktop,2,organic,2018-12-23 22:51:06,/prod/prod_id_1/
1506241624.1497413850,14854,desktop,3,organic,2019-01-06 11:11:55,/prod/prod_id_5/
1506411641.1506088550,14876,mobile,2,organic,2018-11-02 17:51:51,/prod/prod_id_7/
1506411641.1506088550,14876,mobile,2,organic,2018-11-02 17:52:15,/prod/prod_id_2/
1506411641.1506088550,14876,mobile,2,organic,2018-11-02 17:52:51,/prod/prod_id_7/?sys=abc123
1506411641.1506088550,14876,mobile,3,(none),2018-11-02 18:59:07,/prod/prod_id_7/
1506411641.1506088550,14876,mobile,4,(none),2018-11-06 14:54:48,/prod/prod_id_13/
1506411641.1506088550,14876,mobile,5,(none),2018-11-09 11:32:07,/prod/prod_id_8/?sys=abc123
1506411641.1506088550,14876,mobile,5,(none),2018-11-09 11:35:53,/prod/prod_id_8/
1506411641.1506088550,14876,mobile,6,(none),2018-11-30 14:45:58,/prod/prod_id_2/?sys=abc123
1506411641.1506088550,14876,mobile,7,cpc,2018-12-18 00:22:24,/prod/prod_id_2/?sys=abc123
1506411641.1506088550,14876,mobile,7,cpc,2018-12-18 00:22:36,/special/diet/
1506411641.1506088550,14876,mobile,8,social,2018-12-26 06:25:10,/prod/prod_id_13/
1506411641.1506088550,14876,mobile,8,social,2018-12-26 06:26:26,/prod/prod_id_13/?sys=abc123
1506411641.1506088550,14876,mobile,9,social,2019-02-06 16:11:39,/prod/prod_id_10/
1506411641.1506088550,14876,mobile,9,social,2019-02-06 16:12:00,/prod/prod_id_5/
1506411641.1506088550,14876,mobile,9,social,2019-02-06 16:12:29,/prod/prod_id_10/?sys=abc123
1506411641.1506088550,14876,mobile,9,social,2019-02-06 16:36:46,/prod/prod_id_10/
1506411641.1506088550,14876,mobile,9,social,2019-02-06 16:37:26,/cart/
1506411641.1506088550,14876,mobile,10,(none),2019-02-07 21:19:30,/prod/prod_id_5/
1506411641.1506088550,14876,mobile,10,(none),2019-02-07 21:20:26,/prod/prod_id_5/
1507118711.1544747450,14990,desktop,1,cpc,2017-11-04 08:45:10,/
1507118711.1544747450,14990,desktop,1,cpc,2017-11-04 08:45:15,/prod/prod_id_1/
1507118711.1544747450,14990,desktop,1,cpc,2017-11-04 08:46:05,/
1507118711.1544747450,14990,desktop,1,cpc,2017-11-04 08:46:07,/prod/prod_id_2/
1507118711.1544747450,14990,desktop,1,cpc,2017-11-04 08:46:19,/prod/prod_id_2/?sys=abc123
1507118711.1544747450,14990,desktop,1,cpc,2017-11-04 08:46:53,/
1507118711.1544747450,14990,desktop,1,cpc,2017-11-04 08:47:19,/special/diet/
1507118711.1544747450,14990,desktop,2,organic,2017-12-28 11:01:20,/
1507118711.1544747450,14990,desktop,2,organic,2017-12-28 11:01:27,/prod/prod_id_1/
1507118711.1544747450,14990,desktop,2,organic,2017-12-28 11:01:48,/prod/prod_id_2/
1507118711.1544747450,14990,desktop,2,organic,2017-12-28 11:02:04,/special/diet/
1507118711.1544747450,14990,desktop,3,organic,2018-01-09 11:31:15,/
1507118711.1544747450,14990,desktop,3,organic,2018-01-09 11:31:20,/prod/prod_id_1/?sys=abc123
1507118711.1544747450,14990,desktop,3,organic,2018-01-09 11:32:13,/special/diet/
1507118711.1544747450,14990,desktop,4,cpc,2018-02-19 11:28:00,/
1507118711.1544747450,14990,desktop,4,cpc,2018-02-19 11:28:06,/prod/prod_id_1/
1507118711.1544747450,14990,desktop,4,cpc,2018-02-19 11:28:21,/prod/prod_id_2/
1507118711.1544747450,14990,desktop,4,cpc,2018-02-19 11:28:32,/special/diet/
1507118711.1544747450,14990,desktop,4,cpc,2018-02-19 11:28:42,/cart/
1507333733.1512364150,15008,desktop,1,organic,2018-04-10 16:42:00,/prod/prod_id_14/
1507333733.1512364150,15008,desktop,1,organic,2018-04-10 16:46:20,/prod/prod_id_2/
1507333733.1512364150,15008,desktop,1,organic,2018-04-10 16:46:24,/prod/prod_id_1/
1507333733.1512364150,15008,desktop,1,organic,2018-04-10 16:46:26,/special/diet/
1507333733.1512364150,15008,desktop,1,organic,2018-04-10 16:46:36,/prod/prod_id_2/
1507371737.1502983450,15132,mobile,1,referral,2018-04-05 11:45:10,/prod/prod_id_5/
1507371737.1502983450,15132,mobile,1,referral,2018-04-05 11:48:12,/prod/prod_id_15/?sys=abc123
1507419741.1543379950,15142,desktop,1,(none),2018-08-10 09:50:20,/prod/prod_id_14/
1507419741.1543379950,15142,desktop,2,(none),2018-08-29 16:15:57,/prod/prod_id_1/?sys=abc123
1507419741.1543379950,15142,desktop,3,organic,2018-09-14 10:58:41,/special/diet/
1507419741.1543379950,15142,desktop,3,organic,2018-09-14 11:19:38,/prod/prod_id_14/
1507419741.1543379950,15142,desktop,4,organic,2018-10-23 11:24:07,/prod/prod_id_1/
1507419741.1543379950,15142,desktop,5,cpc,2018-12-11 09:33:34,/special/diet/
1507419741.1543379950,15142,desktop,5,cpc,2018-12-11 09:37:14,/prod/prod_id_4/
1507419741.1543379950,15142,desktop,5,cpc,2018-12-11 09:38:38,/prod/prod_id_5/
1507744774.1537571150,15220,desktop,1,referral,2018-12-23 23:13:50,/
1507744774.1537571150,15220,desktop,1,referral,2018-12-23 23:13:57,/special/diet/
1507744774.1537571150,15220,desktop,2,organic,2019-01-01 11:07:05,/
1507744774.1537571150,15220,desktop,2,organic,2019-01-01 11:21:20,/special/diet/
1507744774.1537571150,15220,desktop,2,organic,2019-01-01 11:22:07,/special/diet/
1507744774.1537571150,15220,desktop,2,organic,2019-01-01 11:22:13,/prod/prod_id_1/?sys=abc123
1507744774.1537571150,15220,desktop,2,organic,2019-01-01 11:22:42,/prod/prod_id_10/
1507744774.1537571150,15220,desktop,2,organic,2019-01-01 11:22:59,/prod/prod_id_1/?sys=abc123
1507744774.1537571150,15220,desktop,2,organic,2019-01-01 11:23:33,/prod/prod_id_11/
1507744774.1537571150,15220,desktop,2,organic,2019-01-01 11:24:33,/cart/
1507744774.1537571150,15220,desktop,2,organic,2019-01-01 11:24:59,/thank_you/
1508901890.1542263550,15302,desktop,1,(none),2017-12-19 14:11:40,/prod/prod_id_13/
1508901890.1542263550,15302,desktop,1,(none),2017-12-19 14:11:47,/special/stress/
1508901890.1542263550,15302,desktop,1,(none),2017-12-19 14:15:15,/prod/prod_id_9/?sys=abc123
1508901890.1542263550,15302,desktop,1,(none),2017-12-19 14:17:13,/prod/prod_id_7/?sys=abc123
1508901890.1542263550,15302,desktop,2,cpc,2017-12-19 22:30:44,/prod/prod_id_13/
1508901890.1542263550,15302,desktop,2,cpc,2017-12-19 22:30:57,/special/stress/
1508901890.1542263550,15302,desktop,2,cpc,2017-12-19 22:31:04,/prod/prod_id_2/
1508901890.1542263550,15302,desktop,2,cpc,2017-12-19 22:31:12,/prod/prod_id_11/
